,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmb,0,-428.77277424076203,10.57222753217718,0.0,1.0,39.130979058355365,0.0,True,log
ddmd,1,-429.7359224976441,11.482696735367995,0.9631482568820333,3.8902214782865485e-13,39.094257438721336,0.4944333663249043,True,log
ddmc,2,-435.8380873767839,10.306005874997254,7.065313136021932,1.056932319443149e-13,39.15740786039318,3.6097059790664447,True,log
ddma,3,-440.3427054858454,8.55776044463721,11.569931245083371,0.0,39.35578954040648,4.5176845035201,True,log
