,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmb,0,-411.04889689175417,6.108817989022498,0.0,0.5217736299779663,32.24075014291236,0.0,False,log
ddmc,1,-411.1755031862899,5.685820420740697,0.12660629453570849,0.11601315080994397,32.19511675829465,1.1310622738402356,False,log
ddma,2,-411.1787131712654,5.338554265339212,0.12981627951125585,0.3622132192120779,32.21770457278743,1.3433966705942824,False,log
ddmd,3,-412.6019517262959,7.417454733469015,1.5530548345417374,1.176836406102666e-14,32.170503155187866,0.29751089528984587,False,log
