,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.286,0.136,0.002,0.516,0.005,0.004,893.0,766.0,1.0
z_Intercept,0.522,0.017,0.492,0.553,0.001,0.0,931.0,733.0,1.0
t,0.118,0.005,0.109,0.128,0.0,0.0,803.0,654.0,1.0
v_signed_contrast,5.264,0.277,4.761,5.787,0.007,0.008,1441.0,759.0,1.0
z_prevresp_cat[prev_right],-0.003,0.023,-0.048,0.036,0.001,0.001,836.0,798.0,1.01
v_Intercept,-0.151,0.098,-0.322,0.03,0.003,0.002,994.0,867.0,1.0
a,0.685,0.013,0.663,0.713,0.0,0.0,794.0,748.0,1.0
