,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],-0.005,0.152,-0.283,0.271,0.005,0.004,841.0,730.0,1.0
z_Intercept,0.445,0.018,0.413,0.48,0.001,0.001,737.0,694.0,1.0
t,0.192,0.004,0.185,0.199,0.0,0.0,874.0,666.0,1.0
v_signed_contrast,7.045,0.345,6.451,7.736,0.011,0.01,933.0,531.0,1.01
z_prevresp_cat[prev_right],-0.009,0.023,-0.051,0.036,0.001,0.001,831.0,552.0,1.0
v_Intercept,0.29,0.115,0.08,0.5,0.004,0.003,686.0,880.0,1.0
a,0.64,0.013,0.616,0.663,0.0,0.0,748.0,652.0,1.0
