,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.402,0.015,0.373,0.429,0.001,0.0,725.0,567.0,1.01
t,0.174,0.003,0.168,0.179,0.0,0.0,775.0,787.0,1.0
z_prevresp_cat[prev_right],0.046,0.018,0.013,0.08,0.001,0.001,958.0,606.0,1.0
v_signed_contrast,6.397,0.342,5.748,7.007,0.01,0.011,1096.0,778.0,1.01
v_Intercept,0.186,0.081,0.042,0.328,0.003,0.002,689.0,755.0,1.0
a,0.621,0.011,0.6,0.643,0.0,0.0,893.0,713.0,1.01
