,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.224,0.1,0.019,0.388,0.003,0.003,1034.0,639.0,1.0
z_Intercept,0.45,0.012,0.428,0.471,0.0,0.0,716.0,811.0,1.0
t,0.173,0.007,0.159,0.186,0.0,0.0,698.0,679.0,1.01
v_signed_contrast,4.543,0.286,3.933,5.009,0.01,0.011,783.0,556.0,1.01
v_Intercept,0.19,0.083,0.033,0.35,0.003,0.002,812.0,681.0,1.0
a,0.746,0.015,0.717,0.774,0.001,0.001,572.0,463.0,1.01
