,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddma,0,-513.9180568612162,4.985523859200043,0.0,0.9999999999999869,31.62819310856692,0.0,False,log
ddmc,1,-514.654267864666,5.786092601739938,0.7362110034499878,4.884981308350689e-15,31.604625822999793,0.5081069416217034,False,log
ddmb,2,-514.695806374137,5.802488061880126,0.7777495129207876,8.187894806610529e-16,31.646226264492025,0.3476123353010021,False,log
ddmd,3,-515.934680278221,7.0552712383105245,2.016623417004821,7.438494264988549e-15,31.645249272314206,0.4852194966347429,False,log
