,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.286,0.132,0.069,0.555,0.005,0.004,696.0,711.0,1.01
z_Intercept,0.488,0.017,0.459,0.523,0.001,0.0,862.0,768.0,1.0
t,0.172,0.005,0.162,0.18,0.0,0.0,629.0,633.0,1.01
v_signed_contrast,5.771,0.235,5.325,6.188,0.007,0.007,1101.0,788.0,1.0
z_prevresp_cat[prev_right],0.006,0.024,-0.039,0.048,0.001,0.001,728.0,815.0,1.01
v_Intercept,0.065,0.097,-0.097,0.264,0.004,0.003,736.0,758.0,1.0
a,0.794,0.016,0.769,0.828,0.001,0.0,658.0,565.0,1.0
