,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.384,0.113,0.171,0.587,0.004,0.003,988.0,745.0,1.0
z_Intercept,0.585,0.013,0.56,0.608,0.001,0.0,570.0,688.0,1.0
t,0.135,0.005,0.126,0.143,0.0,0.0,584.0,715.0,1.0
v_signed_contrast,5.67,0.268,5.174,6.175,0.01,0.007,710.0,783.0,1.0
v_Intercept,-0.188,0.088,-0.35,-0.027,0.003,0.002,807.0,793.0,1.0
a,0.718,0.014,0.689,0.742,0.001,0.0,653.0,736.0,1.0
