,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.515,0.014,0.489,0.542,0.0,0.0,799.0,880.0,1.0
t,0.178,0.005,0.168,0.188,0.0,0.0,751.0,540.0,1.0
z_prevresp_cat[prev_right],-0.002,0.017,-0.038,0.028,0.001,0.001,1003.0,740.0,1.01
v_signed_contrast,4.569,0.208,4.171,4.941,0.008,0.007,767.0,697.0,1.0
v_Intercept,0.159,0.062,0.055,0.287,0.002,0.002,706.0,660.0,1.01
a,0.831,0.014,0.803,0.856,0.0,0.0,843.0,881.0,1.0
