,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.156,0.134,-0.113,0.38,0.004,0.004,1004.0,670.0,1.0
z_Intercept,0.457,0.011,0.436,0.479,0.0,0.0,810.0,720.0,1.0
t,0.17,0.003,0.164,0.176,0.0,0.0,770.0,695.0,1.0
v_signed_contrast,7.51,0.297,6.978,8.089,0.01,0.008,948.0,813.0,1.0
v_Intercept,0.193,0.117,-0.034,0.406,0.004,0.003,855.0,735.0,1.0
a,0.647,0.013,0.624,0.671,0.0,0.0,780.0,881.0,1.01
