,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmc,0,315.5778880441617,6.80242805372319,0.0,0.6610219589816169,34.64562903639756,0.0,True,log
ddma,1,315.10142828947653,5.392140764396686,0.4764597546851643,0.3389780410183944,34.49304189920449,1.8868310379938211,False,log
ddmb,2,314.5439468646788,6.768643168002143,1.0339411794829712,7.577949289079739e-17,34.66456277994829,1.6384387444110866,True,log
ddmd,3,314.3023684307932,8.649476495561203,1.2755196133684752,0.0,34.80637620653712,0.5009574396059652,True,log
