,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddma,0,-275.746012698272,5.502138548049857,0.0,0.9999999999999984,36.44720861799744,0.0,False,log
ddmc,1,-276.81945808185293,6.620371180058612,1.0734453835808502,0.0,36.50072704791364,0.4440027234572832,False,log
ddmb,2,-276.9784719792813,6.805303807992175,1.2324592810092918,0.0,36.46145668627535,0.649791983589256,False,log
ddmd,3,-277.46421993305825,7.499100499874032,1.7182072347862203,1.5543122344752192e-15,36.53769990141708,0.6149828672664718,False,log
