,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.229,0.173,-0.079,0.572,0.007,0.005,593.0,546.0,1.0
z_Intercept,0.466,0.017,0.437,0.498,0.001,0.001,497.0,542.0,1.01
t,0.17,0.003,0.165,0.176,0.0,0.0,724.0,713.0,1.0
v_signed_contrast,7.522,0.299,7.014,8.117,0.01,0.008,966.0,824.0,1.0
z_prevresp_cat[prev_right],-0.016,0.023,-0.057,0.031,0.001,0.001,585.0,454.0,1.01
v_Intercept,0.154,0.122,-0.057,0.395,0.006,0.005,485.0,334.0,1.02
a,0.647,0.013,0.619,0.667,0.0,0.0,706.0,792.0,1.01
