,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmc,0,-78.35783128765766,7.736976132706175,0.0,0.6654876144980034,36.080571124847566,0.0,False,log
ddma,1,-78.73126361227165,6.642949750400987,0.3734323246139848,0.3345123855020064,35.9040423925981,1.5495558267275313,False,log
ddmb,2,-79.29241613328804,7.7616725047547845,0.93458484563038,0.0,35.96443472992469,1.1602299809553485,False,log
ddmd,3,-79.75313007401567,8.631261346928596,1.3952987863580137,0.0,36.10423366613135,0.2891814484512855,False,log
