,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.303,0.102,0.113,0.493,0.003,0.003,953.0,633.0,1.0
z_Intercept,0.554,0.017,0.518,0.581,0.001,0.0,475.0,611.0,1.0
t,0.166,0.013,0.145,0.191,0.001,0.0,401.0,481.0,1.0
v_signed_contrast,3.222,0.206,2.872,3.614,0.007,0.006,775.0,721.0,1.01
v_Intercept,-0.422,0.089,-0.575,-0.247,0.004,0.003,609.0,585.0,1.0
a,0.777,0.016,0.747,0.808,0.001,0.0,447.0,724.0,1.0
