,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmb,0,-417.3118598428239,6.871202921811175,0.0,0.8993078648681608,35.77065783016812,0.0,False,log
ddmd,1,-417.90925266131273,7.8978753659924905,0.5973928184888635,6.588518279795171e-16,35.90625724878117,0.8610261551197215,False,log
ddma,2,-419.97278137116405,6.121362868481924,2.660921528340104,0.10069213513183793,35.76803551721584,2.578922967234417,False,log
ddmc,3,-420.46901971769677,6.812920003186548,3.157159874872889,5.551115123125783e-16,35.687817450917684,2.19625649419179,False,log
