,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmb,0,246.79063665648889,8.078192431312004,0.0,0.626851970169291,36.412727713011584,0.0,True,log
ddmd,1,246.36691682893013,14.898090644989338,0.4237198275587639,0.37314802983070766,35.79590475310139,2.176135600342094,True,log
ddma,2,238.19634988435814,7.973744978591526,8.594286772130788,0.0,36.56000690705866,3.9069008370171168,True,log
ddmc,3,238.03732290787062,8.612399860461636,8.753313748618273,1.3322676295501878e-15,36.69171023048706,3.5208901439389204,True,log
