,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.323,0.183,-0.034,0.65,0.007,0.005,663.0,674.0,1.0
z_Intercept,0.55,0.016,0.52,0.578,0.001,0.0,521.0,629.0,1.01
t,0.198,0.005,0.189,0.205,0.0,0.0,395.0,548.0,1.01
v_signed_contrast,6.289,0.387,5.587,7.004,0.013,0.012,928.0,733.0,1.01
z_prevresp_cat[prev_right],0.049,0.025,-0.001,0.092,0.001,0.001,748.0,794.0,1.0
v_Intercept,-0.795,0.12,-1.045,-0.589,0.005,0.003,574.0,550.0,1.01
a,0.543,0.013,0.519,0.569,0.001,0.0,601.0,818.0,1.0
