,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmd,0,-288.98758235636654,7.520162904967151,0.0,0.8176330049401719,38.65149795788937,0.0,False,log
ddmc,1,-290.62456670345523,6.489064567437708,1.6369843470887089,3.683788935700885e-16,38.85566411710852,2.271066810941174,False,log
ddma,2,-292.26681578736265,5.6292276503731955,3.2792334309961237,0.18236699505982953,38.79638847695513,3.2382367270567767,False,log
ddmb,3,-293.12820336076663,6.722214124821278,4.140621004400097,0.0,38.84004954484035,3.17988182368473,False,log
