,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.914,0.182,0.578,1.252,0.006,0.006,1003.0,679.0,1.0
z_Intercept,0.549,0.011,0.529,0.571,0.0,0.0,703.0,533.0,1.01
t,0.196,0.001,0.194,0.199,0.0,0.0,1078.0,794.0,1.0
v_signed_contrast,6.422,0.443,5.623,7.264,0.014,0.013,1052.0,756.0,1.0
v_Intercept,-0.996,0.136,-1.253,-0.757,0.005,0.004,897.0,787.0,1.0
a,0.387,0.007,0.375,0.4,0.0,0.0,956.0,669.0,1.0
