,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.284,0.154,-0.028,0.546,0.005,0.005,879.0,770.0,1.0
z_Intercept,0.51,0.017,0.479,0.54,0.001,0.0,754.0,876.0,1.0
t,0.151,0.005,0.142,0.161,0.0,0.0,825.0,849.0,1.0
v_signed_contrast,4.324,0.222,3.909,4.734,0.008,0.007,840.0,576.0,1.0
z_prevresp_cat[prev_right],0.008,0.025,-0.037,0.058,0.001,0.001,938.0,807.0,1.0
v_Intercept,0.062,0.099,-0.128,0.248,0.003,0.003,879.0,793.0,1.0
a,0.702,0.013,0.678,0.726,0.0,0.0,760.0,772.0,1.0
