,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.015,0.193,-0.34,0.381,0.007,0.006,720.0,606.0,1.0
z_Intercept,0.625,0.019,0.59,0.658,0.001,0.001,547.0,712.0,1.0
t,0.177,0.002,0.174,0.179,0.0,0.0,1135.0,418.0,1.01
v_signed_contrast,7.605,0.391,6.837,8.276,0.011,0.014,1139.0,755.0,1.0
z_prevresp_cat[prev_right],0.032,0.021,-0.009,0.07,0.001,0.001,676.0,726.0,1.0
v_Intercept,-0.103,0.157,-0.388,0.198,0.006,0.005,649.0,726.0,1.0
a,0.512,0.009,0.493,0.528,0.0,0.0,938.0,682.0,1.01
