,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.448,0.014,0.424,0.477,0.001,0.0,783.0,648.0,1.0
t,0.192,0.005,0.184,0.201,0.0,0.0,630.0,571.0,1.0
z_prevresp_cat[prev_right],-0.009,0.018,-0.043,0.024,0.001,0.001,1031.0,730.0,1.01
v_signed_contrast,6.514,0.297,5.964,7.066,0.011,0.01,719.0,684.0,1.01
v_Intercept,-0.318,0.072,-0.459,-0.195,0.003,0.002,698.0,656.0,1.0
a,0.703,0.014,0.677,0.728,0.001,0.0,752.0,560.0,1.0
