,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.444,0.012,0.422,0.467,0.0,0.0,790.0,924.0,1.0
t,0.192,0.004,0.184,0.2,0.0,0.0,587.0,503.0,1.0
v_signed_contrast,6.524,0.301,5.913,7.054,0.011,0.01,766.0,603.0,1.0
v_Intercept,-0.312,0.07,-0.439,-0.184,0.002,0.002,853.0,754.0,1.01
a,0.704,0.013,0.681,0.728,0.001,0.0,607.0,813.0,1.0
