,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],-0.131,0.139,-0.371,0.145,0.005,0.004,704.0,707.0,1.0
z_Intercept,0.536,0.02,0.501,0.573,0.001,0.0,692.0,847.0,1.0
t,0.121,0.005,0.112,0.131,0.0,0.0,765.0,645.0,1.01
v_signed_contrast,3.044,0.235,2.641,3.493,0.008,0.007,971.0,687.0,1.01
z_prevresp_cat[prev_right],-0.013,0.025,-0.058,0.032,0.001,0.001,912.0,833.0,1.0
v_Intercept,0.428,0.111,0.238,0.645,0.005,0.003,608.0,715.0,1.0
a,0.719,0.014,0.696,0.746,0.0,0.0,1025.0,875.0,1.0
