,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.224,0.174,-0.115,0.552,0.006,0.005,897.0,669.0,1.0
z_Intercept,0.516,0.017,0.483,0.547,0.001,0.0,798.0,786.0,1.01
t,0.19,0.003,0.186,0.195,0.0,0.0,790.0,665.0,1.0
v_signed_contrast,7.376,0.345,6.707,7.97,0.01,0.01,1126.0,731.0,1.0
z_prevresp_cat[prev_right],0.033,0.023,-0.01,0.075,0.001,0.001,865.0,536.0,1.0
v_Intercept,-0.3,0.124,-0.526,-0.067,0.004,0.003,940.0,917.0,1.0
a,0.563,0.011,0.544,0.585,0.0,0.0,739.0,542.0,1.01
