,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.597,0.132,0.373,0.861,0.004,0.005,1220.0,568.0,1.0
z_Intercept,0.525,0.012,0.505,0.549,0.0,0.0,913.0,647.0,1.01
t,0.155,0.003,0.15,0.161,0.0,0.0,638.0,611.0,1.0
v_signed_contrast,4.943,0.302,4.4,5.534,0.009,0.009,1118.0,779.0,1.0
v_Intercept,-0.852,0.104,-1.032,-0.655,0.003,0.003,995.0,736.0,1.01
a,0.562,0.011,0.541,0.58,0.0,0.0,685.0,818.0,1.0
