,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.215,0.114,0.005,0.428,0.004,0.004,763.0,528.0,1.01
z_Intercept,0.294,0.01,0.274,0.312,0.0,0.0,649.0,603.0,1.0
t,0.189,0.003,0.184,0.194,0.0,0.0,775.0,865.0,1.0
v_signed_contrast,7.513,0.363,6.858,8.177,0.013,0.01,838.0,769.0,1.0
v_Intercept,0.547,0.091,0.367,0.7,0.003,0.003,757.0,688.0,1.0
a,0.682,0.011,0.661,0.703,0.0,0.0,811.0,822.0,1.0
