,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmb,0,-181.80883907429563,6.750306758377548,0.0,0.9454571334556549,43.16147035455939,0.0,True,log
ddmd,1,-183.05459384480707,8.070613927032184,1.2457547705114287,0.0,43.206666829538804,0.8189111003997748,True,log
ddmc,2,-195.79565847017616,6.461148350822583,13.986819395880524,0.05454286654434789,43.07501985311225,5.673809872586245,True,log
ddma,3,-206.65404065914004,6.287896908234558,24.845201584844396,0.0,43.1558230976149,6.691813288722529,True,log
