,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmb,0,-107.30462143836456,8.359644537771658,0.0,0.9458956687978572,41.02825064103062,0.0,True,log
ddmc,1,-108.37443885977541,8.364650596828227,1.0698174214108276,0.05410433120214223,40.863322050574936,1.5407408165997496,True,log
ddmd,2,-108.55309543303427,9.76745798995205,1.2484739946697117,3.349382728749578e-16,41.008255974770165,0.49013879902821555,True,log
ddma,3,-108.98057833065259,8.112248258091128,1.675956892288025,2.220446049250313e-16,40.9579481453712,1.7762226754408164,True,log
