,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmb,0,-235.70120355601458,7.237108769864193,0.0,0.9061953647157557,34.57872163385935,0.0,True,log
ddmd,1,-236.40431656976295,7.989923535322504,0.7031130137483741,0.0,34.591640593310906,0.5413016468815777,True,log
ddmc,2,-243.90531815888028,7.281686275569655,8.204114602865687,0.09380463528424429,34.86408843315771,4.510186723808607,True,log
ddma,3,-247.96641080862184,6.935486602823829,12.265207252607214,0.0,34.860372297315486,5.132955249726819,True,log
