,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.172,0.137,-0.064,0.427,0.006,0.004,546.0,629.0,1.0
z_Intercept,0.288,0.013,0.264,0.312,0.001,0.0,693.0,654.0,1.0
t,0.189,0.003,0.185,0.194,0.0,0.0,667.0,730.0,1.01
v_signed_contrast,7.52,0.358,6.847,8.169,0.011,0.009,1124.0,815.0,1.0
z_prevresp_cat[prev_right],0.01,0.016,-0.019,0.042,0.001,0.0,570.0,605.0,1.01
v_Intercept,0.569,0.098,0.393,0.745,0.004,0.003,712.0,567.0,1.0
a,0.682,0.012,0.66,0.703,0.0,0.0,872.0,695.0,1.0
