,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.45,0.012,0.427,0.473,0.001,0.0,494.0,560.0,1.01
t,0.173,0.007,0.161,0.186,0.0,0.0,504.0,652.0,1.0
v_signed_contrast,4.529,0.273,4.026,5.044,0.011,0.008,661.0,650.0,1.0
v_Intercept,0.319,0.061,0.211,0.436,0.003,0.002,502.0,677.0,1.01
a,0.744,0.014,0.72,0.774,0.001,0.0,611.0,539.0,1.01
