,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.739,0.163,0.437,1.046,0.005,0.005,1044.0,756.0,1.0
z_Intercept,0.273,0.011,0.254,0.295,0.0,0.0,669.0,695.0,1.0
t,0.181,0.002,0.178,0.184,0.0,0.0,1022.0,818.0,1.0
v_signed_contrast,5.324,0.318,4.702,5.891,0.01,0.008,1031.0,877.0,1.01
v_Intercept,-0.495,0.108,-0.693,-0.285,0.004,0.003,795.0,709.0,1.01
a,0.672,0.015,0.646,0.701,0.0,0.0,835.0,916.0,1.01
