,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.506,0.012,0.483,0.528,0.0,0.0,855.0,820.0,1.01
t,0.129,0.005,0.12,0.137,0.0,0.0,667.0,629.0,1.01
v_signed_contrast,4.828,0.255,4.367,5.311,0.009,0.008,866.0,672.0,1.0
v_Intercept,0.313,0.071,0.172,0.434,0.002,0.002,823.0,674.0,1.0
a,0.688,0.013,0.666,0.714,0.001,0.0,543.0,650.0,1.01
