,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.447,0.012,0.425,0.469,0.0,0.0,693.0,785.0,1.0
t,0.16,0.004,0.152,0.167,0.0,0.0,746.0,563.0,1.0
v_signed_contrast,7.602,0.325,6.98,8.192,0.011,0.009,895.0,660.0,1.0
v_Intercept,0.906,0.079,0.759,1.043,0.003,0.002,791.0,819.0,1.0
a,0.675,0.013,0.65,0.7,0.001,0.0,674.0,749.0,1.01
