,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.57,0.015,0.541,0.595,0.0,0.0,934.0,845.0,1.0
t,0.136,0.005,0.127,0.144,0.0,0.0,714.0,576.0,1.01
z_prevresp_cat[prev_right],0.038,0.018,0.007,0.072,0.001,0.001,1162.0,834.0,1.0
v_signed_contrast,5.653,0.259,5.127,6.079,0.008,0.007,1095.0,858.0,1.01
v_Intercept,-0.03,0.078,-0.168,0.115,0.003,0.002,883.0,808.0,1.01
a,0.718,0.014,0.69,0.745,0.001,0.0,698.0,608.0,1.01
