,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmc,0,-23.997899209826265,6.88251924804829,0.0,0.9103635208038442,40.891559347554505,0.0,False,log
ddmd,1,-24.500581424498023,7.553004723400445,0.5026822146717631,0.0,40.97887484689235,0.4285028290506087,False,log
ddmb,2,-25.593358294355262,7.010030725797705,1.5954590845290237,0.08963647919615786,41.08142814397695,1.966693047263573,False,log
ddma,3,-26.993309294809443,5.688624579810366,2.99541008498319,0.0,40.793861592165804,2.476657106943915,False,log
