,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.295,0.01,0.274,0.312,0.0,0.0,532.0,590.0,1.0
t,0.189,0.003,0.183,0.194,0.0,0.0,613.0,652.0,1.0
v_signed_contrast,7.511,0.351,6.811,8.164,0.012,0.013,896.0,482.0,1.0
v_Intercept,0.657,0.08,0.514,0.807,0.003,0.002,591.0,587.0,1.01
a,0.682,0.012,0.658,0.702,0.0,0.0,830.0,598.0,1.0
