,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.543,0.157,0.258,0.849,0.005,0.004,927.0,770.0,1.01
z_Intercept,0.519,0.016,0.49,0.551,0.001,0.0,768.0,834.0,1.0
t,0.155,0.003,0.15,0.161,0.0,0.0,794.0,668.0,1.0
v_signed_contrast,4.957,0.299,4.382,5.474,0.009,0.01,1066.0,806.0,1.01
z_prevresp_cat[prev_right],0.013,0.023,-0.028,0.058,0.001,0.001,773.0,892.0,1.0
v_Intercept,-0.825,0.117,-1.023,-0.587,0.004,0.003,907.0,909.0,1.0
a,0.562,0.011,0.543,0.583,0.0,0.0,780.0,696.0,1.01
