,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.272,0.122,0.055,0.507,0.004,0.003,1123.0,732.0,1.0
z_Intercept,0.556,0.013,0.531,0.58,0.001,0.0,564.0,596.0,1.0
t,0.179,0.003,0.173,0.185,0.0,0.0,886.0,840.0,1.0
v_signed_contrast,5.484,0.267,5.031,6.008,0.009,0.009,954.0,867.0,1.0
v_Intercept,-0.072,0.095,-0.242,0.108,0.003,0.003,904.0,634.0,1.0
a,0.64,0.012,0.618,0.662,0.0,0.0,856.0,779.0,1.0
