,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmd,0,-324.0630291522493,7.427660334702068,0.0,0.5977082346816499,37.62597141661922,0.0,True,log
ddma,1,-324.7469855136522,5.070659250468566,0.6839563614028839,0.40229176531834265,37.658320356532705,2.645497081844325,True,log
ddmb,2,-324.7608406029555,6.26766338736121,0.697811450706209,0.0,37.57741367372023,1.9395338628784304,True,log
ddmc,3,-326.1027801116294,6.615324322798131,2.039750959380072,7.438494264988549e-15,37.72582360377475,2.5734640824285213,True,log
