,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmb,0,-150.57609176779366,8.020331226673704,0.0,0.827849184272067,38.83958076860102,0.0,True,log
ddmd,1,-151.66318910822764,9.638160164924017,1.087097340433992,0.0,38.94024576568446,0.7579573527742345,True,log
ddma,2,-152.26105273964802,7.448080143356918,1.68496097185436,0.17215081572793273,38.70217372650937,2.2673286499122622,True,log
ddmc,3,-152.41867135509483,7.863619578212138,1.8425795873011772,2.220446049250313e-16,38.68040834168484,1.9857831994020383,True,log
