,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.648,0.011,0.627,0.667,0.0,0.0,910.0,827.0,1.0
t,0.168,0.002,0.164,0.171,0.0,0.0,953.0,735.0,1.0
v_signed_contrast,5.379,0.307,4.819,5.905,0.01,0.008,1034.0,846.0,1.0
v_Intercept,-0.779,0.086,-0.941,-0.621,0.003,0.002,853.0,714.0,1.0
a,0.552,0.009,0.536,0.572,0.0,0.0,949.0,853.0,1.0
