,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmc,0,360.8568530541812,6.766585296846756,0.0,0.894252792440325,41.76367320913544,0.0,True,log
ddmd,1,360.27912098645726,7.673454759418405,0.577732067723919,5.747402932918773e-17,41.77303133745671,0.7490339646280125,True,log
ddmb,2,358.2488791400856,7.2642881445584635,2.607973914095597,0.10574720755967472,41.710907534792405,2.5458585885804097,True,log
ddma,3,354.97207350834685,6.31063430627114,5.884779545834368,2.220446049250313e-16,41.6039954966836,3.003954983567185,True,log
