,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.11,0.121,-0.119,0.336,0.004,0.004,846.0,635.0,1.01
z_Intercept,0.521,0.016,0.491,0.548,0.001,0.0,915.0,708.0,1.0
t,0.178,0.006,0.168,0.188,0.0,0.0,699.0,525.0,1.0
v_signed_contrast,4.579,0.199,4.193,4.949,0.007,0.005,802.0,670.0,1.01
z_prevresp_cat[prev_right],-0.014,0.024,-0.064,0.026,0.001,0.001,824.0,687.0,1.01
v_Intercept,0.111,0.082,-0.028,0.283,0.003,0.002,934.0,760.0,1.0
a,0.831,0.015,0.804,0.862,0.001,0.0,582.0,819.0,1.01
