,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmd,0,169.75593936824527,6.656731349261975,0.0,0.6872894304234992,37.47102889823492,0.0,True,log
ddmc,1,168.58192388849818,5.919648801144035,1.174015479747089,0.21747837081845173,37.29157518037134,1.8517869450129676,True,log
ddmb,2,167.30467120377082,5.825216791087854,2.4512681644744427,0.09523219875804888,37.60454607583174,2.177366754934962,True,log
ddma,3,160.028648272172,5.047168512147806,9.727291096073271,2.220446049250313e-16,37.21068244480212,4.20858260444668,True,log
