,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmd,0,233.0529354207842,10.623811713462402,0.0,0.25,34.48364780212728,0.0,True,log
ddmc,1,217.04421560115478,9.336764358718398,16.008719819629434,0.25,34.81598890465075,5.666480926129184,True,log
ddma,2,215.18073735293729,8.270961899838028,17.872198067846927,0.25,34.22903034614676,5.757200078008519,True,log
ddmb,3,,,,0.25,,,True,log
