,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.1,0.112,-0.097,0.304,0.004,0.003,826.0,690.0,1.0
z_Intercept,0.575,0.012,0.553,0.599,0.0,0.0,756.0,571.0,1.0
t,0.157,0.005,0.148,0.167,0.0,0.0,696.0,615.0,1.01
v_signed_contrast,5.58,0.319,4.987,6.204,0.011,0.01,898.0,721.0,1.0
v_Intercept,0.252,0.101,0.076,0.445,0.004,0.003,776.0,769.0,1.0
a,0.701,0.013,0.676,0.724,0.0,0.0,841.0,731.0,1.0
