,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.378,0.138,0.133,0.648,0.005,0.004,706.0,638.0,1.01
z_Intercept,0.585,0.016,0.553,0.614,0.001,0.001,652.0,580.0,1.01
t,0.135,0.005,0.127,0.144,0.0,0.0,682.0,377.0,1.01
v_signed_contrast,5.686,0.254,5.219,6.168,0.008,0.007,1108.0,883.0,1.0
z_prevresp_cat[prev_right],0.002,0.022,-0.038,0.044,0.001,0.001,639.0,780.0,1.01
v_Intercept,-0.19,0.097,-0.366,0.009,0.004,0.003,709.0,583.0,1.01
a,0.719,0.015,0.692,0.745,0.001,0.0,753.0,591.0,1.0
