,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmb,0,-188.84042413283765,5.424446512158113,0.0,0.8904288236594303,35.02945472604785,0.0,False,log
ddmd,1,-190.09106525296482,6.828294103914999,1.250641120127125,0.0,35.094157952188276,0.5997224081963914,False,log
ddmc,2,-192.69384636569603,5.695065562380506,3.853422232858364,0.10957117634057101,35.153649540130125,3.1562204801519864,False,log
ddma,3,-194.86428072634425,4.3556801246825785,6.02385659350659,0.0,35.11179068550791,3.5897070603931898,False,log
