,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.336,0.01,0.318,0.355,0.0,0.0,758.0,707.0,1.0
t,0.137,0.002,0.133,0.14,0.0,0.0,849.0,734.0,1.0
v_signed_contrast,5.376,0.374,4.655,6.056,0.013,0.012,866.0,513.0,1.01
v_Intercept,1.31,0.091,1.144,1.48,0.004,0.003,680.0,792.0,1.0
a,0.487,0.008,0.472,0.501,0.0,0.0,883.0,715.0,1.01
