,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.531,0.154,0.235,0.802,0.005,0.005,918.0,523.0,1.0
z_Intercept,0.569,0.013,0.544,0.593,0.0,0.0,723.0,616.0,1.0
t,0.198,0.005,0.19,0.206,0.0,0.0,723.0,847.0,1.0
v_signed_contrast,6.259,0.389,5.551,6.98,0.012,0.011,1102.0,840.0,1.0
v_Intercept,-0.879,0.111,-1.07,-0.657,0.004,0.003,768.0,652.0,1.0
a,0.541,0.013,0.516,0.565,0.0,0.0,724.0,793.0,1.0
