,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.632,0.019,0.597,0.669,0.001,0.001,525.0,603.0,1.01
t,0.208,0.007,0.197,0.224,0.0,0.0,507.0,533.0,1.01
z_prevresp_cat[prev_right],-0.006,0.018,-0.04,0.028,0.001,0.001,655.0,573.0,1.01
v_signed_contrast,5.189,0.241,4.76,5.683,0.008,0.008,814.0,590.0,1.0
v_Intercept,0.209,0.075,0.068,0.348,0.003,0.002,635.0,599.0,1.0
a,0.763,0.015,0.732,0.789,0.001,0.0,765.0,851.0,1.0
