,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.237,0.148,-0.026,0.5,0.006,0.006,612.0,464.0,1.01
z_Intercept,0.328,0.011,0.307,0.349,0.001,0.0,371.0,666.0,1.01
t,0.196,0.004,0.187,0.201,0.001,0.001,94.0,122.0,1.04
v_signed_contrast,6.741,0.309,6.106,7.277,0.011,0.009,806.0,633.0,1.01
v_Intercept,0.577,0.125,0.326,0.801,0.005,0.004,615.0,710.0,1.0
a,0.54,0.013,0.519,0.567,0.001,0.001,108.0,193.0,1.03
