,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmd,0,-74.88935034461792,10.33431278784684,0.0,0.0,40.734718296653256,0.0,True,log
ddmc,1,-75.2390775187746,9.193618035425459,0.3497271741566754,0.5775557380770068,40.37054056886501,1.692723569184155,True,log
ddmb,2,-75.93980704790081,9.190442969190087,1.050456703282892,0.4224442619230029,41.064289574224745,1.7195493846379555,True,log
ddma,3,-81.82804350600429,8.30183943247853,6.9386931613863805,0.0,40.5853896392509,3.7441686148458615,True,log
