,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.279,0.112,0.08,0.494,0.003,0.004,1045.0,728.0,1.0
z_Intercept,0.521,0.012,0.498,0.544,0.0,0.0,811.0,752.0,1.0
t,0.118,0.005,0.108,0.127,0.0,0.0,635.0,639.0,1.01
v_signed_contrast,5.262,0.27,4.735,5.73,0.007,0.008,1301.0,906.0,1.01
v_Intercept,-0.15,0.083,-0.291,0.012,0.003,0.002,927.0,803.0,1.0
a,0.685,0.013,0.661,0.71,0.001,0.0,671.0,689.0,1.0
