,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.645,0.015,0.617,0.671,0.0,0.0,934.0,755.0,1.0
t,0.148,0.003,0.142,0.154,0.0,0.0,736.0,547.0,1.01
z_prevresp_cat[prev_right],-0.039,0.017,-0.072,-0.007,0.0,0.001,1338.0,685.0,1.0
v_signed_contrast,5.571,0.255,5.055,6.029,0.008,0.007,912.0,761.0,1.0
v_Intercept,-0.712,0.082,-0.858,-0.562,0.003,0.003,599.0,685.0,1.0
a,0.704,0.013,0.679,0.727,0.0,0.0,755.0,661.0,1.0
