,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmd,0,-445.0678416773125,8.522986816208459,0.0,0.8980913341039495,42.153985319143096,0.0,False,log
ddmb,1,-446.4476593168045,7.654342549794649,1.3798176394919999,0.0,42.14488112816086,1.7541929905867901,False,log
ddmc,2,-462.45514739123473,7.4834771885305145,17.387305713922267,0.0,42.74135147611872,6.299715441802263,False,log
ddma,3,-463.20076266487473,6.413795907863857,18.13292098756229,0.10190866589605052,42.758349772346165,6.786807457745661,False,log
