,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.725,0.185,0.378,1.063,0.006,0.006,977.0,750.0,1.0
z_Intercept,0.672,0.012,0.65,0.695,0.0,0.0,667.0,635.0,1.0
t,0.168,0.002,0.165,0.171,0.0,0.0,730.0,916.0,1.0
v_signed_contrast,6.954,0.434,6.153,7.734,0.015,0.012,887.0,632.0,1.0
v_Intercept,-1.054,0.153,-1.322,-0.755,0.005,0.004,851.0,914.0,1.0
a,0.507,0.011,0.485,0.526,0.0,0.0,944.0,831.0,1.0
