,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.183,0.158,-0.104,0.499,0.005,0.005,1100.0,772.0,1.0
z_Intercept,0.644,0.012,0.622,0.666,0.001,0.0,546.0,609.0,1.01
t,0.176,0.001,0.174,0.179,0.0,0.0,856.0,660.0,1.01
v_signed_contrast,7.579,0.4,6.854,8.318,0.013,0.011,970.0,692.0,1.0
v_Intercept,-0.207,0.139,-0.47,0.053,0.005,0.004,715.0,816.0,1.0
a,0.512,0.01,0.494,0.53,0.0,0.0,1226.0,803.0,1.0
