,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddma,0,78.66536064287152,5.605605612861837,0.0,1.0,44.372965993527295,0.0,True,log
ddmc,1,77.94910004620074,6.3317067956873245,0.7162605966707982,0.0,44.29125328977342,0.3488152288828431,True,log
ddmb,2,77.40331385635935,7.0211893747406435,1.2620467865121894,7.654595411195322e-18,44.32402340915366,0.9105370475050728,True,log
ddmd,3,76.89440081972742,7.545163858156428,1.7709598231441177,0.0,44.32319617926158,1.0080614070403076,True,log
