,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.7,0.012,0.678,0.722,0.0,0.0,645.0,666.0,1.01
t,0.155,0.003,0.15,0.16,0.0,0.0,653.0,525.0,1.01
v_signed_contrast,4.586,0.295,4.023,5.132,0.011,0.009,668.0,692.0,1.0
v_Intercept,-0.08,0.095,-0.253,0.107,0.004,0.003,548.0,710.0,1.01
a,0.759,0.016,0.73,0.791,0.001,0.001,740.0,570.0,1.01
